,Degree Distribution,Average Path Length,Diameter,Information Centrality,Closeness Centrality,Harmonic Centrality,Assortativity,Network Type
0,6.151408450704225,4.081344232797667,8,0.001875426161991048,0.24607835078694926,295.24009054325785,-0.013732821492752425,Erdos-Renyi
1,7.625320786997434,3.7046284144040684,6,0.0024648279810328554,0.27079012767460264,333.2865412033064,0.019756145692794755,Erdos-Renyi
2,6.837479270315091,3.9144691480357547,7,0.0020406979108465446,0.2564496196909198,325.9722538103118,-0.009809304109316188,Erdos-Renyi
3,7.987086359967716,3.6619101078179415,6,0.00250007111972329,0.2737633969819802,356.69456550981806,-0.014590653720496248,Erdos-Renyi
4,8.636993076162216,3.449095592051787,6,0.0032959834263006057,0.2908119074243958,310.1477415100557,0.004646037141655287,Erdos-Renyi
5,7.044164037854889,3.8751553011535234,7,0.002041616672547477,0.25897931282307496,345.61676055279946,0.009767252492414521,Erdos-Renyi
6,7.24685534591195,3.834419488443211,7,0.0021343891366835937,0.2615908301806501,350.0968703204532,-0.01633662503746456,Erdos-Renyi
7,7.766362883181442,3.695267105510833,6,0.0024441550753607397,0.2714592817122144,344.81800607566817,0.013353440533467816,Erdos-Renyi
8,7.36124031007752,3.8143636374570757,7,0.002127729606233482,0.26301381082036357,356.89514581026003,-0.006052280987475317,Erdos-Renyi
9,8.859566446748351,3.4404655629256844,6,0.0033211704383364704,0.29132625855414324,325.81058749607223,-0.02529345430613085,Erdos-Renyi
10,7.0561224489795915,3.83331451729628,7,0.0021671163150865343,0.2618962210202239,324.54897554259645,-0.012233051462800845,Erdos-Renyi
11,5.994241842610364,4.088926010535419,8,0.00194355297531401,0.24584731606739593,271.04455260030954,0.018776756550617533,Erdos-Renyi
12,6.760135135135135,3.9162416325877865,7,0.002097726431290222,0.2561986354520678,319.678812741311,-0.012972024364146208,Erdos-Renyi
13,8.290351668169523,3.5486111337172397,6,0.0029049591820211685,0.28254441230430105,330.0322212203177,-0.01395377678584445,Erdos-Renyi
14,6.952202436738519,3.810735153707243,7,0.0023344907866069083,0.2635449437701775,296.76519837550677,0.03119036464671097,Erdos-Renyi
15,9.126732673267327,3.380048867126554,6,0.0035943130162333324,0.2966077090058573,316.0265016501646,0.0021883184144716977,Erdos-Renyi
16,8.911968348170129,3.412382603245488,6,0.003484253292676933,0.29386066502056635,313.4436861193534,0.013938026646918766,Erdos-Renyi
17,7.7562231759656655,3.6740439213604117,6,0.002516646589033191,0.2730237758376754,334.8980257510717,-0.018839530408928253,Erdos-Renyi
18,9.257142857142858,3.3782831721821234,6,0.003489009925497616,0.2968703905931509,328.64390476190397,0.0424047358460115,Erdos-Renyi
19,7.933441558441558,3.6666974374123034,6,0.00247962179455793,0.2734857850965911,354.3744588744573,-0.0036406627069886103,Erdos-Renyi
20,8.339044183949504,3.549867672765981,7,0.0029250366595406133,0.2824685907846719,330.0153978272995,0.0063173269343632914,Erdos-Renyi
21,9.119447186574531,3.3801977455138537,6,0.003599700059374304,0.2965606026190222,316.84567291872287,-0.0020961998213880925,Erdos-Renyi
22,7.3702359346642465,3.733883237644049,7,0.002474108748864843,0.2687835618946843,312.297178290553,0.006537202290941323,Erdos-Renyi
23,6.69811320754717,3.9312818851728886,8,0.0020906443523598666,0.25530494569544515,313.9024054561774,0.00960455507168891,Erdos-Renyi
24,7.070121951219512,3.8898008874253502,7,0.0019831040012030588,0.25798903093356756,356.1033318815308,-0.004721674867907224,Erdos-Renyi
